Betreiber,Straße,Hausnummer,Adresszusatz,Postleitzahl,Ort,Bundesland,Kreis/kreisfreie Stadt,Breitengrad,Längengrad,Inbetriebnahmedatum,Nennleistung Ladeeinrichtung [kW],Art der Ladeeinrichung,Anzahl Ladepunkte,Steckertypen1,P1 [kW],Public Key1,Steckertypen2,P2 [kW],Public Key2,Steckertypen3,P3 [kW],Public Key3,Steckertypen4,P4 [kW],Public Key4,Stadtbezirk
BMW AG Niederlassung München,Frankfurter Ring,35,,80807,München,Bayern,Kreisfreie Stadt München,4.818.802,11.574.231,13.01.2020,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,11
BMW AG Niederlassung München,Frankfurter Ring,35,,80807,München,Bayern,Kreisfreie Stadt München,4.818.802,11.574.231,13.01.2020,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,11
BMW AG Niederlassung München,Frankfurter Ring,35,,80807,München,Bayern,Kreisfreie Stadt München,4.818.802,11.574.231,13.01.2020,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,11
BMW AG Niederlassung München,Frankfurter Ring,35,,80807,München,Bayern,Kreisfreie Stadt München,4.818.802,11.574.231,13.01.2020,22,Normalladeeinrichtung,1,AC Steckdose Typ 2,22,,,,,,,,,,,11
TotalEnergies,Frankfurter Ring,35,,80807,München,Bayern,Kreisfreie Stadt München,4.818.836,1.157.445,04.12.2015,50,Schnellladeeinrichtung,1,DC Kupplung Combo,50,,,,,,,,,,,11
Mercedes- Benz AG - Niederlassung München,Ingolstädter Str.,28,,80807,München,Bayern,Kreisfreie Stadt München,481.873.454,115.851.392,22.05.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,11,,AC Steckdose Typ 2,11.0,,,,,,,,12
Mercedes- Benz AG - Niederlassung München,Ingolstädter Str.,28,,80807,München,Bayern,Kreisfreie Stadt München,4.818.722.789,1.158.592.188,11.05.2023,22,Normalladeeinrichtung,2,AC Kupplung Typ 2,11,,AC Kupplung Typ 2,11.0,,,,,,,,12
Mercedes- Benz AG - Niederlassung München,Ingolstädter Str.,28,,80807,München,Bayern,Kreisfreie Stadt München,4.818.692.991,1.158.538.007,11.05.2023,22,Normalladeeinrichtung,2,AC Kupplung Typ 2,11,,AC Kupplung Typ 2,11.0,,,,,,,,12
ChargeOne,Weimarer Straße,2,,80807,München,Bayern,Kreisfreie Stadt München,48.184.786,11.587.891,13.05.2022,11,Normalladeeinrichtung,2,AC Steckdose Typ 2,11,3049 3013 0607 2a86 48ce 3d02 0106 082a 8648 ce3d 0301 0103 3200 047e 988b 9c29 1b30 861e f617 8077 53a3 3b4a 8bbc 2361 d06e c432 4c28 b4a5 78d3 2764 c257 80ab ffa6 7ec2 fbc4 9862 9e1e 18,AC Steckdose Typ 2,11.0,3049 3013 0607 2a86 48ce 3d02 0106 082a 8648 ce3d 0301 0103 3200 0495 eae4 5a44 c840 0661 6280 796a 02c1 7e0f 6fb6 581b 9bd0 1a57 b6fa c95f 4090 b3bc 87e8 c323 7ecd 3df2 8fc4 1478 7e61 36,,,,,,,12
SWM Versorgungs GmbH,Knorrstr.,20,,80807,München,Bayern,Kreisfreie Stadt München,48.180.166,11.573.271,21.03.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,11
SWM Versorgungs GmbH,Knorrstr.,70,,80807,München,Bayern,Kreisfreie Stadt München,48.185.717,11.572.863,20.04.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,11
SWM Versorgungs GmbH,Gertrud-Grunow-Str.,7,,80807,München,Bayern,Kreisfreie Stadt München,48.183.922,11.596.643,19.09.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,12
SWM Versorgungs GmbH,Marianne-Brandt-Str.,1,ggü.,80807,München,Bayern,Kreisfreie Stadt München,48.180.785,11.593.607,29.08.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,12
SWM Versorgungs GmbH,Marianne-Brandt-Str.,3,ggü.,80807,München,Bayern,Kreisfreie Stadt München,48.180.828,11.593.435,29.08.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,12
SWM Versorgungs GmbH,Griegstr.,9,,80807,München,Bayern,Kreisfreie Stadt München,4.818.207,11.582.335,28.09.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,11
SWM Versorgungs GmbH,Griegstr.,9a,,80807,München,Bayern,Kreisfreie Stadt München,48.182.125,11.582.204,28.09.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,11
SWM Versorgungs GmbH,Griegstr.,9b,,80807,München,Bayern,Kreisfreie Stadt München,48.182.172,11.582.083,28.09.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,11
SWM Versorgungs GmbH,Max-Bill-Str.,14,,80807,München,Bayern,Kreisfreie Stadt München,4.818.694,11.593.051,11.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,12
SWM Versorgungs GmbH,Schmalkaldener Str.,14,,80807,München,Bayern,Kreisfreie Stadt München,48.186.944,1.157.802,11.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,11
SWM Versorgungs GmbH,Schmalkaldener Str.,14a,,80807,München,Bayern,Kreisfreie Stadt München,48.186.901,11.578.109,11.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,11
SWM Versorgungs GmbH,Max-Bill-Str.,16,,80807,München,Bayern,Kreisfreie Stadt München,4.818.693,11.593.489,05.07.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,12
SWM Versorgungs GmbH,Gertrud-Grunow-Str.,6,,80807,München,Bayern,Kreisfreie Stadt München,48.183.968,11.596.777,15.10.2019,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,12
SWM Versorgungs GmbH,Karl-Weinmair-Str.,14,,80807,München,Bayern,Kreisfreie Stadt München,48.179.586,1.158.842,18.11.2020,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,12
SWM Versorgungs GmbH,Karl-Weinmair-Str.,14a,,80807,München,Bayern,Kreisfreie Stadt München,48.179.553,11.588.557,18.11.2020,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,12
SWM Versorgungs GmbH,Ganghoferstr.,23,,80807,München,Bayern,Kreisfreie Stadt München,48.134.459,11.539.823,20.04.2021,50,Schnellladeeinrichtung,2,"DC Kupplung Combo, DC CHAdeMO",50,,AC Steckdose Typ 2,22.0,,,,,,,,8
EnBW mobility+ AG und Co.KG,Moosacher Straße,58,,80809,München,Bayern,Kreisfreie Stadt München,48.186.629,11.551.952,20.09.2019,22,Normalladeeinrichtung,4,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,AC Steckdose Typ 2,22.0,,AC Steckdose Typ 2,22.0,,11
E.ON Drive GmbH,Moosacher Straße,61,,80809,München,Bayern,Kreisfreie Stadt München,48.185.812,11.555.002,04.06.2021,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
Privatperson,Straßbergerstraße,32,,80809,München,Bayern,Kreisfreie Stadt München,48.185.106,11.549.643,20.05.2019,44,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,3059301306072A8648CE3D020106082A8648CE3D0301070342000499A54AE96220706C1195F0F89214B7D9529C46517C7A847F52617969C24625AAB8921B518AE4EE599002CA0B3F92DA4C07048CA3DAB71063CE99A7FE39CBC508,AC Steckdose Typ 2,22.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000442D8DA6845B86E07711DDB0818D1E06BA14B07A837839D00165BC64AE6450252553A6B9EF06858C6EE377197EDB61969169043D4BB012F18532DA9E20CED65CC,,,,,,,11
Comfort Charge,Spiridon-Louis-Ring,9,,80809,München,Bayern,Kreisfreie Stadt München,4.817.495,1.155.342,21.09.2017,150,Schnellladeeinrichtung,3,"DC Kupplung Combo, DC CHAdeMO",150,,AC Steckdose Typ 2,22.0,,AC Kupplung Typ 2,22.0,,,,,11
TotalEnergies,Am Olympiapark,1,,80809,München,Bayern,Kreisfreie Stadt München,48.177.711,11.556.978,04.12.2015,22,Normalladeeinrichtung,2,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,,"AC Steckdose Typ 2, AC Kupplung Typ 2",22.0,,,,,,,,11
TotalEnergies,Am Olympiapark,1,,80809,München,Bayern,Kreisfreie Stadt München,48.177.711,11.556.978,04.12.2015,22,Normalladeeinrichtung,2,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,,"AC Steckdose Typ 2, AC Kupplung Typ 2",22.0,,,,,,,,11
TotalEnergies,Am Olympiapark,1,,80809,München,Bayern,Kreisfreie Stadt München,48.177.711,11.556.978,04.12.2015,22,Normalladeeinrichtung,2,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,,"AC Steckdose Typ 2, AC Kupplung Typ 2",22.0,,,,,,,,11
Leonardo Royal München - Sunflower Management GmbH & Co.KG,Moosacher Straße,90,,80809,München,Bayern,Kreisfreie Stadt München,4.818.683,1.154.312,30.11.2020,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,11
SWM Versorgungs GmbH,Birnauer Str.,3,,80809,München,Bayern,Kreisfreie Stadt München,48.175.044,11.565.648,25.07.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,4
SWM Versorgungs GmbH,Gartenstr.,1,,80809,München,Bayern,Kreisfreie Stadt München,48.172.311,11.562.477,19.12.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,4
SWM Versorgungs GmbH,Helene-Mayer-Ring,34,,80809,München,Bayern,Kreisfreie Stadt München,4.818.302,11.553.234,29.08.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,11
SWM Versorgungs GmbH,Graf-Konrad-Str.,1,,80809,München,Bayern,Kreisfreie Stadt München,4.818.245,11.566.468,27.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,11
SWM Versorgungs GmbH,Graf-Konrad-Str.,1a,,80809,München,Bayern,Kreisfreie Stadt München,4.818.244,11.566.349,27.12.2018,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,11
SWM Versorgungs GmbH,Blodigstr.,1,,80933,München,Bayern,Kreisfreie Stadt München,48.213.242,11.556.008,07.08.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,24
SWM Versorgungs GmbH,Blodigstr.,1a,,80933,München,Bayern,Kreisfreie Stadt München,48.213.585,11.556.287,07.08.2017,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,24
go2zero,Eberwurzstr.,28,,80935,München,Bayern,Kreisfreie Stadt München,48.197.442,11.555.447,18.12.2023,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,24
go2zero,Eberwurzstr.,28,,80935,München,Bayern,Kreisfreie Stadt München,48.197.442,11.555.447,18.12.2023,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,24
go2zero,Eberwurzstr.,28,,80935,München,Bayern,Kreisfreie Stadt München,48.197.442,11.555.447,29.12.2023,50,Schnellladeeinrichtung,2,DC Kupplung Combo,25,,DC Kupplung Combo,25.0,,,,,,,,24
MAHAG Automobilhandel und Service GmbH & Co. oHG,Detmoldstraße,3,,80935,München,Bayern,Kreisfreie Stadt München,481.926,11.5629,27.12.2022,75,Schnellladeeinrichtung,2,"AC Steckdose Typ 2, DC Kupplung Combo",22,3056 3010 0607 2A86 48CE 3D02 0106 052B 8104 000A 0342 0004 EAE4 33BB 39A0 F417 3020 9818 4299 D235 E805 1FE8 974D E957 5343 5993 8608 5E64 0719 325C 0876 FC18 0C74 B220 3A65 BB6F 31B3 B8EF C0E4 52C8 9976 F3FC 47E6 E86D,"AC Steckdose Typ 2, DC Kupplung Combo",75.0,3056 3010 0607 2A86 48CE 3D02 0106 052B 8104 000A 0342 0004 C24D B797 94C9 84E1 FFCE 8B9B A03A 8B87 3EE7 5F1A BA8A 1948 7602 AEB8 BCF6 0BF4 EE0B BEAC 0753 8355 5258 5E37 5E20 DEFB A9C3 4BD6 00C4 8088 4219 96E6 0129 97A5,,,,,,,24
SWM Versorgungs GmbH,Heimperthstr.,17,Seite Caracciolastr.,80935,München,Bayern,Kreisfreie Stadt München,48.206.938,11.555.831,31.01.2020,22,Normalladeeinrichtung,2,AC Steckdose Typ 2,22,,AC Steckdose Typ 2,22.0,,,,,,,,24
SWM Versorgungs GmbH,Joseph-Dollinger-Bogen,30,,80935,München,Bayern,Kreisfreie Stadt München,48.185.782,11.605.688,26.04.2021,50,Schnellladeeinrichtung,2,"DC Kupplung Combo, DC CHAdeMO",50,,AC Steckdose Typ 2,22.0,,,,,,,,12
E.ON Drive GmbH,BMW Allee,0,,80937,München,Bayern,Kreisfreie Stadt München,4.819.328,11.569.728,14.04.2020,50,Schnellladeeinrichtung,2,AC Kupplung Typ 2,50,,"DC Kupplung Combo, DC CHAdeMO",50.0,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.168,11.571.086,15.07.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.197,11.571.057,15.07.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.175,11.571.079,28.08.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.177.824,11.571.124,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.102,11.571.147,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.101,11.571.148,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.098,11.571.151,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.094,11.571.155,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.093,11.571.156,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.194.164,1.160.816,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,12
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.194.166,1.157.077,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.194.167,1.160.816,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,12
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.194.168,11.570.773,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.224,11.570.772,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.225,11.570.771,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.226,1.157.077,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.227,11.570.769,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.228,11.570.768,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.229,11.570.767,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,4.819.323,11.570.766,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.231,11.570.765,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.232,11.570.764,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.233,11.570.763,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.234,11.570.762,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.235,11.570.761,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.236,1.157.076,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.237,11.570.759,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.238,11.570.758,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.239,11.570.757,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,4.819.324,11.570.756,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.241,11.570.755,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.242,11.570.754,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.243,11.570.753,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.244,11.570.752,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.245,11.570.751,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.246,1.157.075,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.247,11.570.749,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.248,11.570.748,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.249,11.570.747,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,4.819.325,11.570.746,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.251,11.570.745,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.252,11.570.744,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.253,11.570.743,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.254,11.570.742,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.255,11.570.741,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.256,1.157.074,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.193.257,11.570.739,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,4.819.417,11.570.771,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.194.171,11.570.772,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.194.172,1.157.077,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.194.173,11.570.768,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.194.174,11.570.766,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.194.173,11.570.777,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.194.174,11.570.778,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.194.175,11.570.779,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.194.177,1.157.078,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.194.177,11.570.762,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.194.181,11.570.781,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.194.185,11.570.783,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
E.ON Drive GmbH,Knorrstraße,147,,80937,München,Bayern,Kreisfreie Stadt München,48.194.187,11.570.785,08.10.2020,"3,7",Normalladeeinrichtung,1,AC Steckdose Typ 2,"3,7",,,,,,,,,,,11
